Year,League,Name,Age,Team,G,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,Hits/AB,OBP,SLG,OPS,TB
2004,NL,Chad Fox,33,FLA,12,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Jeff Francis,23,COL,7,14,10,1,0,0,0,0,0,0,4,0,0,0,0,0
2004,NL,John Franco,43,NYM,50,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Julio Franco,45,ATL,125,361,320,37,99,18,3,6,57,36,68,0.309,0.378,0.441,0.818,141
2004,NL,Wayne Franklin,30,SFG,41,5,3,2,1,0,0,0,2,1,0,0.333,0.4,0.333,0.733,1
2004,NL,Ryan Freel,28,CIN,143,592,505,74,140,21,8,3,28,67,88,0.277,0.375,0.368,0.743,186
2004,NL,Choo Freeman,24,COL,45,105,90,15,17,3,2,1,11,14,21,0.189,0.298,0.3,0.598,27
2004,NL,Brian Fuentes,28,COL,47,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Rafael Furcal,26,ATL,143,632,563,103,157,24,5,14,59,58,71,0.279,0.344,0.414,0.758,233
2004,NL,Eric Gagne,28,LAD,67,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0
2004,NL,Mike Gallo,27,HOU,67,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,NL,Daniel Garcia,24,NYM,58,174,138,23,32,7,1,3,17,22,34,0.232,0.371,0.362,0.733,50
2004,NL,Jesse Garcia,30,ATL,50,118,115,14,29,4,1,1,10,1,16,0.252,0.265,0.33,0.595,38
2004,NL,Karim Garcia,28,NYM,62,202,192,24,45,7,2,7,22,10,35,0.234,0.272,0.401,0.673,77
2004,NL,Nomar Garciaparra,30,CHC,43,185,165,28,49,14,0,4,20,16,14,0.297,0.364,0.455,0.819,75
2004,NL,Geoff Geary,27,PHI,29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,NL,Justin Germano,21,SDP,7,8,7,0,0,0,0,0,0,0,3,0,0,0,0,0
2004,NL,Jerry Gil,21,ARI,29,88,86,3,15,2,1,0,8,0,33,0.174,0.182,0.221,0.403,19
2004,NL,Brian Giles,33,SDP,159,711,609,97,173,33,7,23,94,89,80,0.284,0.374,0.475,0.849,289
2004,NL,Marcus Giles,26,ATL,102,434,379,61,118,22,2,8,48,36,70,0.311,0.378,0.443,0.821,168
2004,NL,Keith Ginter,28,MIL,113,437,386,47,101,23,2,19,60,37,100,0.262,0.333,0.479,0.812,185
2004,NL,Matt Ginter,26,NYM,13,19,14,1,3,1,0,0,1,2,5,0.214,0.313,0.286,0.598,4
2004,NL,Chris Gissell,26,COL,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,NL,Doug Glanville,33,PHI,87,175,162,21,34,1,1,2,14,8,21,0.21,0.244,0.265,0.51,43
2004,NL,Tom Glavine,38,NYM,33,72,54,5,11,2,0,0,8,10,10,0.204,0.328,0.241,0.569,13
2004,NL,Gary Glover,27,MIL,4,7,7,0,0,0,0,0,0,0,4,0,0,0,0,0
2004,NL,Alex Gonzalez,31,CHC,37,135,129,15,28,10,0,3,8,4,26,0.217,0.241,0.364,0.605,47
2004,NL,Alex Gonzalez,31,MON,35,144,133,19,32,7,0,4,16,8,32,0.241,0.289,0.383,0.672,51
2004,NL,Alex Gonzalez,31,SDP,11,25,23,2,4,1,1,0,3,2,6,0.174,0.24,0.304,0.544,7
2004,NL,Alex Gonzalez,27,FLA,159,599,561,67,130,30,3,23,79,27,126,0.232,0.27,0.419,0.689,235
2004,NL,Edgar Gonzalez,21,ARI,10,15,13,0,2,0,0,0,0,0,2,0.154,0.214,0.154,0.368,2
2004,NL,Luis Gonzalez,36,ARI,105,451,379,69,98,28,5,17,48,68,58,0.259,0.373,0.493,0.866,187
2004,NL,Luis Gonzalez,25,COL,102,351,322,42,94,17,2,12,40,15,67,0.292,0.33,0.469,0.799,151
2004,NL,Mike Gonzalez,26,PIT,44,1,1,0,1,1,0,0,2,0,0,1,1,2,3,2
2004,NL,Andrew Good,24,ARI,16,6,5,0,0,0,0,0,1,0,2,0,0,0,0,0
2004,NL,Tom Goodwin,35,CHC,77,114,105,11,21,8,0,0,3,8,22,0.2,0.254,0.276,0.531,29
2004,NL,Mike Gosling,23,ARI,6,8,6,0,0,0,0,0,0,1,4,0,0.143,0,0.143,0
2004,NL,John Grabow,25,PIT,64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,NL,Jason Grabowski,28,LAD,113,192,173,18,38,7,0,7,20,19,50,0.22,0.297,0.382,0.678,66
2004,NL,Frank Gracesqui,24,FLA,7,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Danny Graves,30,CIN,66,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Andy Green,26,ARI,46,119,109,13,22,2,1,1,4,5,17,0.202,0.241,0.266,0.507,29
2004,NL,Nick Green,25,ATL,95,290,264,40,72,15,3,3,26,12,63,0.273,0.312,0.386,0.698,102
2004,NL,Shawn Green,31,LAD,157,671,590,92,157,28,1,28,86,71,114,0.266,0.352,0.459,0.811,271
2004,NL,Khalil Greene,24,SDP,139,554,484,67,132,31,4,15,65,53,94,0.273,0.349,0.446,0.795,216
2004,NL,Todd Greene,33,COL,75,209,195,23,55,14,0,10,35,13,38,0.282,0.325,0.508,0.833,99
2004,NL,Ben Grieve,28,MIL,108,275,234,28,61,15,0,7,29,39,65,0.261,0.364,0.415,0.778,97
2004,NL,Ben Grieve,28,CHC,15,19,16,2,4,2,0,1,6,0,5,0.25,0.316,0.563,0.878,9
2004,NL,Ken Griffey Jr.,34,CIN,83,348,300,49,76,18,0,20,60,44,67,0.253,0.351,0.513,0.864,154
2004,NL,Jeremy Griffiths,26,HOU,1,2,1,0,0,0,0,0,0,1,1,0,0.5,0,0.5,0
2004,NL,Marquis Grissom,37,SFG,145,606,562,78,157,26,2,22,90,37,83,0.279,0.323,0.45,0.773,253
2004,NL,Mark Grudzielanek,34,CHC,81,278,257,32,79,12,1,6,23,15,32,0.307,0.347,0.432,0.779,111
2004,NL,Kevin Gryboski,30,ATL,67,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Ricky Gutierrez,34,NYM,24,70,63,2,11,2,0,0,5,6,8,0.175,0.257,0.206,0.463,13
2004,NL,Freddy Guzman,23,SDP,20,80,76,8,16,3,0,0,5,3,13,0.211,0.25,0.25,0.5,19
2004,NL,Scott Hairston,24,ARI,101,364,339,39,84,15,6,13,29,21,88,0.248,0.293,0.442,0.735,150
2004,NL,Bill Hall,24,MIL,126,415,390,43,93,20,3,9,53,20,119,0.238,0.276,0.374,0.65,146
2004,NL,Robby Hammock,27,ARI,62,210,195,22,47,16,2,4,18,13,39,0.241,0.287,0.405,0.692,79
2004,NL,Jeffrey Hammonds,33,SFG,40,113,95,14,20,5,0,3,6,15,22,0.211,0.336,0.358,0.694,34
2004,NL,Mike Hampton,31,ATL,35,71,64,7,11,3,0,2,7,3,23,0.172,0.209,0.313,0.521,20
2004,NL,Josh Hancock,26,PHI,4,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0
2004,NL,Josh Hancock,26,CIN,12,19,15,1,2,0,0,0,1,3,11,0.133,0.278,0.133,0.411,2
2004,NL,Dave Hansen,35,SDP,29,31,28,1,4,0,0,0,0,3,5,0.143,0.226,0.143,0.369,4
2004,NL,Aaron Harang,26,CIN,28,61,57,1,4,1,0,0,0,0,33,0.07,0.07,0.088,0.158,5
2004,NL,Dan Haren,23,STL,14,14,12,1,0,0,0,0,0,0,6,0,0,0,0,0
2004,NL,Tim Harikkala,32,COL,51,4,3,0,0,0,0,0,0,0,3,0,0,0,0,0
2004,NL,Brendan Harris,23,CHC,3,10,9,0,2,1,0,0,1,1,1,0.222,0.3,0.333,0.633,3
2004,NL,Brendan Harris,23,MON,20,53,50,4,8,2,0,1,2,2,11,0.16,0.208,0.26,0.468,13
2004,NL,Lenny Harris,39,FLA,79,99,95,7,20,5,0,1,17,3,8,0.211,0.232,0.295,0.527,28
2004,NL,Bo Hart,27,STL,11,14,13,0,2,0,0,0,2,1,3,0.154,0.214,0.154,0.368,2
2004,NL,Corey Hart,22,MIL,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2004,NL,Chad Harville,27,HOU,54,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2004,NL,LaTroy Hawkins,31,CHC,74,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Brad Hawpe,25,COL,42,118,105,12,26,3,2,3,9,11,34,0.248,0.322,0.4,0.722,42
2004,NL,Jimmy Haynes,31,CIN,5,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0
2004,NL,Aaron Heilman,25,NYM,5,10,7,0,0,0,0,0,0,0,3,0,0,0,0,0
2004,NL,Wes Helms,28,MIL,92,306,274,24,72,13,1,4,28,24,60,0.263,0.331,0.361,0.692,99
2004,NL,Todd Helton,30,COL,154,683,547,115,190,49,2,32,96,127,72,0.347,0.469,0.62,1.088,339
2004,NL,Ben Hendrickson,23,MIL,10,17,16,0,2,0,0,0,0,0,9,0.125,0.125,0.125,0.25,2
2004,NL,Brad Hennessey,24,SFG,7,15,13,1,3,0,0,0,2,1,4,0.231,0.267,0.231,0.497,3
2004,NL,Matt Herges,34,SFG,67,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Dustin Hermanson,31,SFG,45,37,30,2,3,0,0,0,1,0,12,0.1,0.129,0.1,0.229,3
2004,NL,Adrian Hernandez,29,MIL,6,5,4,0,0,0,0,0,0,0,3,0,0,0,0,0
2004,NL,Carlos Hernandez,24,HOU,9,16,12,0,1,0,0,0,1,0,4,0.083,0.083,0.083,0.167,1
2004,NL,Jose Hernandez,34,LAD,95,238,211,32,61,12,1,13,29,26,61,0.289,0.37,0.54,0.91,114
2004,NL,Livan Hernandez,29,MON,34,97,81,2,20,7,0,1,10,1,8,0.247,0.256,0.37,0.626,30
2004,NL,Ramon Hernandez,28,SDP,111,432,384,45,106,23,0,18,63,35,45,0.276,0.341,0.477,0.818,183
2004,NL,Roberto Hernandez,39,PHI,57,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Mike Hessman,26,ATL,29,71,69,8,9,3,0,2,5,1,24,0.13,0.155,0.261,0.416,18
2004,NL,Richard Hidalgo,29,HOU,58,220,199,21,51,15,2,4,30,17,53,0.256,0.309,0.412,0.721,82
2004,NL,Richard Hidalgo,29,NYM,86,359,324,46,74,11,1,21,52,27,76,0.228,0.296,0.463,0.759,150
2004,NL,Joe Hietpas,25,NYM,1,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Bobby Hill,26,PIT,126,267,233,28,62,7,2,2,27,20,39,0.266,0.353,0.339,0.692,79
2004,NL,Koyie Hill,25,ARI,13,38,36,3,9,1,0,1,6,2,6,0.25,0.289,0.361,0.651,13
2004,NL,Shawn Hill,23,MON,3,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0
2004,NL,Shea Hillenbrand,28,ARI,148,604,562,68,174,36,3,15,80,24,49,0.31,0.348,0.464,0.812,261
2004,NL,AJ Hinch,30,PHI,4,11,11,1,2,1,0,0,0,0,4,0.182,0.182,0.273,0.455,3
2004,NL,Sterling Hitchcock,33,SDP,4,7,7,0,0,0,0,0,0,0,4,0,0,0,0,0
2004,NL,Denny Hocking,34,COL,55,106,94,7,19,2,0,0,4,7,20,0.202,0.257,0.223,0.481,21
2004,NL,Trevor Hoffman,36,SDP,53,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Todd Hollandsworth,31,CHC,57,167,148,28,47,6,2,8,22,17,26,0.318,0.392,0.547,0.939,81
2004,NL,Matt Holliday,24,COL,121,439,400,65,116,31,3,14,57,31,86,0.29,0.349,0.488,0.837,195
2004,NL,Damon Hollins,30,ATL,7,23,22,3,8,2,0,0,5,0,4,0.364,0.364,0.455,0.818,10
2004,NL,Joe Horgan,27,MON,45,4,4,0,1,0,0,0,1,0,1,0.25,0.25,0.25,0.5,1
2004,NL,J.R. House,24,PIT,5,9,9,1,1,1,0,0,0,0,2,0.111,0.111,0.222,0.333,2
2004,NL,Ben Howard,25,FLA,29,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,NL,Ryan Howard,24,PHI,19,42,39,5,11,5,0,2,5,2,13,0.282,0.333,0.564,0.897,22
2004,NL,Luke Hudson,27,CIN,9,18,16,1,2,0,0,0,2,1,3,0.125,0.167,0.125,0.292,2
2004,NL,Tim Hummel,25,CIN,56,125,110,10,24,4,0,1,7,8,17,0.218,0.281,0.282,0.563,31
2004,NL,Kazuhisa Ishii,30,LAD,29,62,55,7,7,0,0,1,6,1,24,0.127,0.143,0.182,0.325,10
2004,NL,Jason Isringhausen,31,STL,71,3,3,1,1,0,0,0,2,0,2,0.333,0.333,0.333,0.667,1
2004,NL,Cesar Izturis,24,LAD,159,728,670,90,193,32,9,4,62,43,70,0.288,0.33,0.381,0.71,255
2004,NL,Maicer Izturis,23,MON,32,121,107,10,22,5,2,1,4,10,20,0.206,0.286,0.318,0.603,34
2004,NL,Damian Jackson,30,CHC,7,18,15,1,1,0,0,1,1,3,6,0.067,0.222,0.267,0.489,4
2004,NL,Edwin Jackson,20,LAD,7,6,4,0,1,0,0,0,1,0,1,0.25,0.25,0.25,0.5,1
2004,NL,Kevin Jarvis,34,COL,1,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Geoff Jenkins,29,MIL,157,681,617,88,163,36,6,27,93,46,152,0.264,0.325,0.473,0.798,292
2004,NL,Jason Jennings,25,COL,35,78,71,3,17,4,0,1,6,2,16,0.239,0.26,0.338,0.598,24
2004,NL,D'Angelo Jimenez,26,CIN,152,652,563,76,152,28,3,12,67,82,99,0.27,0.364,0.394,0.758,222
2004,NL,Charles Johnson,32,COL,109,362,305,42,72,20,0,13,47,49,91,0.236,0.35,0.43,0.78,131
2004,NL,Mark Johnson,28,MIL,7,15,11,1,1,0,0,0,2,3,2,0.091,0.267,0.091,0.358,1
2004,NL,Nick Johnson,25,MON,73,295,251,35,63,16,0,7,33,40,58,0.251,0.359,0.398,0.758,100
2004,NL,Randy Johnson,40,ARI,33,87,80,1,10,3,0,0,6,4,37,0.125,0.167,0.163,0.329,13
2004,NL,Mike Johnston,25,PIT,20,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Andruw Jones,27,ATL,154,646,570,85,149,34,4,29,91,71,147,0.261,0.345,0.488,0.833,278
2004,NL,Chipper Jones,32,ATL,137,567,472,69,117,20,1,30,96,84,96,0.248,0.362,0.485,0.847,229
2004,NL,Todd Jones,36,CIN,48,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Todd Jones,36,PHI,26,1,0,0,0,0,0,0,0,1,0,,1,,,0
2004,NL,Matt Kata,26,ARI,42,178,162,17,40,9,2,2,13,13,29,0.247,0.301,0.364,0.665,59
2004,NL,Austin Kearns,24,CIN,64,246,217,28,50,10,2,9,32,28,71,0.23,0.321,0.419,0.74,91
2004,NL,David Kelton,24,CHC,8,10,10,1,1,1,0,0,0,0,3,0.1,0.1,0.2,0.3,2
2004,NL,Jason Kendall,30,PIT,147,658,574,86,183,32,0,3,51,60,41,0.319,0.399,0.39,0.789,224
2004,NL,Joe Kennedy,25,COL,25,54,48,2,6,1,1,0,4,2,14,0.125,0.16,0.188,0.348,9
2004,NL,Logan Kensing,21,FLA,5,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0
2004,NL,Jeff Kent,36,HOU,145,606,540,96,156,34,8,27,107,49,96,0.289,0.348,0.531,0.88,287
2004,NL,Jeff Keppinger,24,NYM,33,123,116,9,33,2,0,3,9,6,7,0.284,0.317,0.379,0.696,44
2004,NL,Masao Kida,35,LAD,3,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Brooks Kieschnick,32,MIL,75,68,63,2,17,3,0,1,7,5,16,0.27,0.324,0.365,0.689,23
2004,NL,Sun-Woo Kim,26,MON,41,32,28,1,6,2,0,0,5,0,9,0.214,0.214,0.286,0.5,8
2004,NL,Ray King,30,STL,84,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,NL,Matt Kinney,27,MIL,31,10,9,0,2,0,0,0,1,0,1,0.222,0.222,0.222,0.444,2
2004,NL,Ryan Klesko,33,SDP,127,480,402,58,117,32,2,9,66,73,67,0.291,0.399,0.448,0.847,180
2004,NL,Steve Kline,31,STL,64,1,0,1,0,0,0,0,0,0,0,,,,,0
2004,NL,Justin Knoedler,23,SFG,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,NL,Jon Knott,25,SDP,9,15,14,1,3,2,0,0,1,1,5,0.214,0.267,0.357,0.624,5
2004,NL,Billy Koch,29,FLA,22,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Danny Kolb,29,MIL,62,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Mike Koplove,27,ARI,72,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Josh Kroeger,21,ARI,22,55,54,5,9,3,0,0,2,1,21,0.167,0.182,0.222,0.404,12
2004,NL,Marc Kroon,31,COL,4,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Dave Krynzel,22,MIL,16,47,41,6,9,1,0,0,3,3,15,0.22,0.319,0.244,0.563,10
2004,NL,Josh Labandeira,25,MON,7,14,14,0,0,0,0,0,0,0,4,0,0,0,0,0
2004,NL,Mike Lamb,28,HOU,112,312,278,38,80,14,3,14,58,31,63,0.288,0.356,0.511,0.867,142
2004,NL,Jason Lane,27,HOU,107,156,136,21,37,10,2,4,19,16,33,0.272,0.348,0.463,0.812,63
2004,NL,Ray Lankford,37,STL,92,235,200,36,51,14,1,6,22,29,55,0.255,0.349,0.425,0.774,85
2004,NL,Barry Larkin,40,CIN,111,386,346,55,100,15,3,8,44,34,39,0.289,0.352,0.419,0.771,145
2004,NL,Adam LaRoche,24,ATL,110,356,324,45,90,27,1,13,45,27,78,0.278,0.333,0.488,0.821,158
2004,NL,Brandon Larson,28,CIN,40,135,118,13,25,6,0,3,14,14,35,0.212,0.304,0.339,0.643,40
2004,NL,Jason LaRue,30,CIN,114,445,390,46,98,24,2,14,55,26,108,0.251,0.334,0.431,0.765,168
2004,NL,Brian Lawrence,28,SDP,34,73,62,5,6,1,0,0,2,3,25,0.097,0.138,0.113,0.251,7
2004,NL,Ricky Ledee,30,PHI,73,145,123,19,35,7,0,7,26,22,27,0.285,0.393,0.512,0.905,63
2004,NL,Ricky Ledee,30,SFG,31,60,53,6,6,2,0,0,4,5,20,0.113,0.2,0.151,0.351,8
2004,NL,Derrek Lee,28,CHC,161,688,605,90,168,39,1,32,98,68,128,0.278,0.356,0.504,0.86,305
2004,NL,Jon Leicester,25,CHC,30,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,NL,Al Leiter,38,NYM,28,59,54,0,5,1,0,0,0,3,30,0.093,0.14,0.111,0.251,6
2004,NL,Brad Lidge,27,HOU,77,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,NL,Cory Lidle,32,CIN,22,51,42,2,6,2,0,0,2,5,23,0.143,0.234,0.19,0.425,8
2004,NL,Cory Lidle,32,PHI,10,24,20,1,3,2,0,1,4,0,13,0.15,0.15,0.4,0.55,8
2004,NL,Mike Lieberthal,32,PHI,131,529,476,58,129,31,1,17,61,37,69,0.271,0.335,0.447,0.783,213
2004,NL,Jeff Liefer,29,MIL,16,31,28,2,6,2,0,1,5,2,8,0.214,0.258,0.393,0.651,11
2004,NL,Jose Lima,31,LAD,37,57,48,1,9,0,0,0,2,1,19,0.188,0.204,0.188,0.392,9
2004,NL,Mike Lincoln,29,STL,13,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Todd Linden,24,SFG,16,40,32,6,5,1,0,0,1,5,7,0.156,0.289,0.188,0.477,6
2004,NL,Scott Linebrink,27,SDP,68,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0
2004,NL,Pedro Liriano,23,MIL,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,NL,Paul Lo Duca,32,LAD,91,381,349,41,105,18,1,10,49,22,27,0.301,0.351,0.444,0.795,155
2004,NL,Paul Lo Duca,32,FLA,52,213,186,27,48,11,1,3,31,14,22,0.258,0.314,0.376,0.69,70
2004,NL,Terrence Long,28,SDP,136,313,288,31,85,19,4,3,28,19,51,0.295,0.335,0.42,0.756,121
2004,NL,Braden Looper,29,NYM,69,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0
2004,NL,Felipe Lopez,24,CIN,79,295,264,35,64,18,2,7,31,25,81,0.242,0.314,0.405,0.719,107
2004,NL,Javier Lopez,26,COL,58,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0
2004,NL,Luis Lopez,30,MON,11,27,26,0,4,0,0,0,0,0,9,0.154,0.185,0.154,0.339,4
2004,NL,Mark Loretta,32,SDP,154,707,620,108,208,47,2,16,76,58,45,0.335,0.391,0.495,0.886,307
2004,NL,Mike Lowell,30,FLA,158,671,598,87,175,44,1,27,85,64,77,0.293,0.365,0.505,0.87,302
2004,NL,Noah Lowry,23,SFG,14,36,33,2,6,2,0,0,0,0,10,0.182,0.182,0.242,0.424,8
2004,NL,Hector Luna,24,STL,83,192,173,25,43,7,2,3,22,13,37,0.249,0.304,0.364,0.668,63
2004,NL,John Mabry,33,STL,87,275,240,32,71,11,0,13,40,26,63,0.296,0.363,0.504,0.867,121
2004,NL,Anderson Machado,23,CIN,17,66,56,6,15,5,1,0,4,10,26,0.268,0.379,0.393,0.772,22
2004,NL,Jose Macias,32,CHC,98,204,194,23,52,6,3,3,22,5,38,0.268,0.292,0.376,0.668,73
2004,NL,Rob Mackowiak,28,PIT,155,555,491,65,121,22,6,17,75,50,114,0.246,0.319,0.42,0.739,206
2004,NL,Greg Maddux,38,CHC,32,79,69,5,11,0,0,0,5,1,12,0.159,0.171,0.159,0.331,11
2004,NL,Ryan Madson,23,PHI,49,4,3,0,0,0,0,0,0,0,2,0,0,0,0,0
2004,NL,Chris Magruder,27,MIL,56,101,89,11,21,6,1,2,10,8,21,0.236,0.31,0.393,0.703,35
2004,NL,Gary Majewski,24,MON,16,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0
2004,NL,Matt Mantei,30,ARI,12,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Josias Manzanillo,36,FLA,25,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2004,NL,Jason Marquis,25,STL,34,76,72,6,21,6,0,0,9,1,17,0.292,0.297,0.375,0.672,27
2004,NL,Eli Marrero,30,ATL,90,280,250,37,80,18,1,10,40,23,50,0.32,0.374,0.52,0.894,130
2004,NL,Tom Martin,34,LAD,44,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Tom Martin,34,ATL,29,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Ramon Martinez,31,CHC,102,298,260,22,64,15,1,3,30,26,40,0.246,0.313,0.346,0.659,90
2004,NL,Henry Mateo,27,MON,40,46,44,3,12,2,0,0,0,1,9,0.273,0.289,0.318,0.607,14
2004,NL,Ruben Mateo,26,PIT,19,39,33,4,8,0,0,3,7,5,6,0.242,0.359,0.515,0.874,17
2004,NL,Mike Matheny,33,STL,122,419,385,28,95,22,1,5,50,23,83,0.247,0.292,0.348,0.64,134
2004,NL,Kazuo Matsui,28,NYM,114,509,460,65,125,32,2,7,44,40,97,0.272,0.331,0.396,0.727,182
2004,NL,Mike Matthews,30,CIN,31,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Brent Mayne,36,ARI,36,111,94,9,24,6,1,0,10,13,17,0.255,0.343,0.34,0.683,32
2004,NL,Brent Mayne,36,LAD,47,113,96,5,18,0,0,0,5,14,24,0.188,0.286,0.188,0.473,18
2004,NL,Sam McConnell,28,ATL,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,NL,Quinton McCracken,33,ARI,55,172,156,20,45,11,1,2,13,13,23,0.288,0.341,0.41,0.751,64
2004,NL,Joe McEwing,31,NYM,75,154,138,17,35,3,1,1,16,9,32,0.254,0.297,0.312,0.609,43
2004,NL,Cody McKay,30,STL,35,79,74,7,17,2,0,0,6,2,14,0.23,0.269,0.257,0.526,19
2004,NL,Marty McLeary,29,SDP,3,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Brian Meadows,28,PIT,65,4,3,0,0,0,0,0,1,1,3,0,0.25,0,0.25,0
2004,NL,Kent Mercker,36,CHC,66,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,NL,Jose Mesa,38,PIT,68,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Dan Meyer,22,ATL,2,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Dan Miceli,33,HOU,72,2,2,0,1,0,0,0,0,0,1,0.5,0.5,0.5,1,1
2004,NL,Jason Michaels,28,PHI,115,346,299,44,82,12,0,10,40,42,80,0.274,0.364,0.415,0.779,124
2004,NL,Aaron Miles,27,COL,134,566,522,75,153,15,3,6,47,29,53,0.293,0.329,0.368,0.697,192
2004,NL,Corky Miller,28,CIN,13,49,39,2,1,0,0,0,3,6,12,0.026,0.204,0.026,0.23,1
2004,NL,Wade Miller,27,HOU,14,35,27,2,7,0,0,0,3,0,6,0.259,0.259,0.259,0.519,7
2004,NL,Kevin Millwood,29,PHI,24,53,46,0,8,2,0,0,1,2,26,0.174,0.208,0.217,0.426,10
2004,NL,Eric Milton,28,PHI,33,75,65,4,10,1,0,0,5,4,29,0.154,0.2,0.169,0.369,11
2004,NL,Damon Minor,30,SFG,24,74,58,8,14,2,0,0,6,12,18,0.241,0.405,0.276,0.681,16
2004,NL,Sergio Mitre,23,CHC,13,19,15,0,1,1,0,0,0,1,8,0.067,0.125,0.133,0.258,2
2004,NL,Chad Moeller,29,MIL,101,349,317,25,66,13,1,5,27,21,74,0.208,0.265,0.303,0.568,96
2004,NL,Dustan Mohr,28,SFG,117,324,263,52,72,20,1,7,28,46,64,0.274,0.394,0.437,0.831,115
2004,NL,Yadier Molina,21,STL,51,151,135,12,36,6,0,2,15,13,20,0.267,0.329,0.356,0.684,48
2004,NL,Raul Mondesi,33,PIT,26,110,99,8,28,8,0,2,14,11,27,0.283,0.355,0.424,0.779,42
2004,NL,Mike Mordecai,36,FLA,69,90,84,7,19,3,0,1,5,6,18,0.226,0.278,0.298,0.575,25
2004,NL,Orber Moreno,27,NYM,32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,NL,Matt Morris,29,STL,31,75,62,4,10,1,0,0,6,4,26,0.161,0.209,0.177,0.386,11
2004,NL,Guillermo Mota,30,LAD,49,6,6,0,0,0,0,0,0,0,5,0,0,0,0,0
2004,NL,Guillermo Mota,30,FLA,26,6,6,1,2,1,0,0,1,0,2,0.333,0.333,0.5,0.833,3
2004,NL,Peter Munro,29,HOU,21,35,29,4,2,0,0,0,1,2,10,0.069,0.125,0.069,0.194,2
2004,NL,Calvin Murray,32,CHC,11,6,5,2,1,0,0,0,1,1,0,0.2,0.333,0.2,0.533,1
2004,NL,Brett Myers,23,PHI,29,61,51,6,10,4,0,0,1,2,17,0.196,0.226,0.275,0.501,14
2004,NL,Rodney Myers,35,LAD,1,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Aaron Myette,26,CIN,5,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Xavier Nady,25,SDP,34,84,77,7,19,4,0,3,9,5,13,0.247,0.301,0.416,0.717,32
2004,NL,Shane Nance,26,ARI,19,0,0,0,0,0,0,0,0,0,0,,,,,0
2004,NL,Blaine Neal,26,SDP,39,0,0,0,0,0,0,0,0,0,0,,,,,0
